VNET,21Vianet Group Inc,20160523,BRIEF-21Vianet announces US$388 million investment from Tus-Holdings ,* 21Vianet announces us$388 million investment from tus-holdings,topStory
NHI,National Health Investors Inc,20160523,BRIEF-NHI buys 5 assisted living  memory care facilities for $87.5 mln ,* NHI exercises purchase option on 5 assisted living/memory care facilities for $87.5 million from bickford senior living,topStory
NWL,Newell Brands Inc,20160523,BRIEF-Newell Brands' Jarden Group president Burke sells 34 882 shares of co's common stock ,* Newell Brands Inc's Jarden Group president William Burke reports sale of 34 882 shares of co's common stock on May 23 at average price of $47.02 each - sec fililng  Source text: http://1.usa.gov/25hWsgz Further company coverage:    (Bengaluru Newsroom +91 80 6749-1130; within U.S. +1 646 223 8780),topStory
NVS,Novartis AG,20160523,UPDATE 1-Novartis executive exodus complicates drugmaker's rebuilding job ,* Seven top execs leave inside five months  including drugs chief,topStory
NVS,Novartis AG,20160523,Novartis sticks to $200 million FY Entresto f'cast after recommendation ,ZURICH  May 23 Novartis on Monday stuck to its full-year forecast of $200 million in revenue from its new heart failure medicine Entresto "as of right now"  even as analysts raised their estimates following an endorsement in global medical guidelines.,normal
NVS,Novartis AG,20160523,Novartis executive exodus complicates drugmaker's rebuilding job ,ZURICH With seven departures in the space of five months  Novartis's  top management is in upheaval just as CEO Joe Jimenez tries to tackle a list of challenges that have seen the drug firm's share price fall 25 percent since July.,normal
NVO,Novo Nordisk A/S,20160523,FDA staff question usefulness of Sanofi diabetes drugs ,A preliminary review by the U.S. Food and Drug Administration questioned the usefulness of a combination diabetes drug made by Sanofi SA's and said it was unclear whether one component  lixisenatide  contributed to its benefit.,normal
NVO,Novo Nordisk A/S,20160523,UPDATE 2-FDA staff question usefulness of Sanofi diabetes drugs ,May 23 A preliminary review by the U.S. Food and Drug Administration questioned the usefulness of a combination diabetes drug made by Sanofi SA's and said it was unclear whether one component  lixisenatide  contributed to its benefit.,normal
NRG,NRG Energy Inc,20160523,BRIEF-NRG Energy Inc increases tender offer cap for 2018 notes ,* NRG Energy Inc says has amended terms of its offers to increase tender offer cap for 2018 notes from $300 million to $400 million,topStory
OAK,Oaktree Capital Group LLC,20160523,BRIEF-Oaktree Capital comments on Tribune Publishing-Gannett deal ,* Believe it incumbent upon tribune publishing's board to establish an independent committee with its own independent advisors,topStory
ORCL,Oracle Corporation,20160523,In Oracle vs. Google retrial  lawyers make final pitches to jury ,SAN FRANCISCO Oracle Corp  filed a multibillion-dollar copyright lawsuit against Google because Oracle failed in its own attempts to enter the smartphone market  a Google attorney said in closing arguments on Monday.,topStory
ORCL,Oracle Corporation,20160523,In Oracle vs. Google retrial  lawyers make final pitches to jury ,SAN FRANCISCO Oracle Corp filed a multibillion-dollar copyright lawsuit against Google because Oracle failed in its own attempts to enter the smartphone market  a Google attorney said in closing arguments on Monday.,normal
ORCL,Oracle Corporation,20160523,UPDATE 1-In Oracle vs. Google retrial  lawyers make final pitches to jury ,SAN FRANCISCO  May 23 Oracle Corp filed a multibillion-dollar copyright lawsuit against Google because Oracle failed in its own attempts to enter the smartphone market  a Google attorney said in closing arguments on Monday.,normal
ORCL,Oracle Corporation,20160523,In Oracle vs. Google retrial  lawyers make final pitches to jury ,SAN FRANCISCO  May 23 Oracle Corp filed a multibillion-dollar copyright lawsuit against Google because Oracle failed in its own attempts to enter the smartphone market  a Google attorney said in closing arguments on Monday.,normal
PCG,Pacific Gas & Electric Co,20160523,BRIEF-PG&E says board adopts new annual common stock cash dividend of $1.96/shr ,* Board of directors of PG&E Corporation adopted a new annual common stock cash dividend of $1.96 per share,topStory
PE,Parsley Energy Inc,20160523,BRIEF-Parsley Energy announces $200 mln private placement of senior notes ,* Parsley energy  llc announces $200 million private placement of senior unsecured notes due 2024  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom +1-646-223-8780),topStory
PE,Parsley Energy Inc,20160523,BRIEF-Parsley Energy acquires mineral rights in Southern Delaware basin ,* Parsley energy announces acquisition of mineral rights in southern delaware basin,normal
PE,Parsley Energy Inc,20160523,BRIEF-Parsley Energy to offer class A common stock ,* Says commenced an underwritten public offering of 8 000 000 shares of class a common stock,normal
PBR,Petroleo Brasileiro SA- Petrobras,20160523,Brazil debt slips as minister vows to stay ,NEW YORK  May 23 (IFR) - Brazilian sovereign debt was weaker on Monday following reports that the new planning minister had tried to stall the corruption investigation at state-controlled oil company Petrobras.,topStory
PBR,Petroleo Brasileiro SA- Petrobras,20160523,Ex-treasurer of Brazilian coalition party arrested in graft probe ,BRASILIA Brazilian federal police on Monday arrested a former treasurer of one of the parties in the country's ruling coalition as part of a wide-ranging graft probe centered on state-run oil company Petrobras  prosecutors said.,normal
PBR,Petroleo Brasileiro SA- Petrobras,20160523,Ex-treasurer of Brazilian coalition party arrested in graft probe ,BRASILIA  May 23 Brazilian federal police on Monday arrested a former treasurer of one of the parties in the country's ruling coalition as part of a wide-ranging graft probe centered on state-run oil company Petrobras  prosecutors said.,normal
PFE,Pfizer Inc,20160523,BRIEF-Pfozer- Champix EU label updated to include new data from EAGLES clinical trial ,* As part of update  black triangle symbol  which indicated additional safety monitoring for champix in EU was required  has been removed,topStory
PIR,Pier 1 Imports Inc,20160523,UPDATE 2-Japan April exports suffer biggest drop in 3 months  bode ill for growth ,* April exports -10.1 pct yr/yr in line with f'cast  Mar -6.8 pct     * Yen gains  emerging mkt slowdown weigh on shipments     * Imports -23.3 pct yr/yr vs f'cast -19.0 pct  Mar -14.9 pct     * Trade balance +823.5 bln yen  third straight month of surplus     * Kumamoto quakes hurt U.S.-bound car shipments   (Adds analyst's quote  context on yen gains)     By Tetsushi Kajimoto     TOKYO  May 23 Japan's exports fell in April at the fastest pace in three months as a stronger yen and w,topStory
DGX,Quest Diagnostics Incorporated,20160523,Fitch Rates Quest's Senior Notes 'BBB'; Outlook Stable ,(The following statement was released by the rating agency) NEW YORK  May 23 (Fitch) Fitch Ratings has assigned a 'BBB' rating to Quest  Diagnostics Inc.'s (Quest; NYSE: DGX) USD500 million 10-year senior notes  offering. Fitch expects that the net proceeds from the offering will be used to  repay outstanding indebtedness under the company's senior unsecured revolving  credit facility and its secured receivables credit facility and for general  corporate purposes. The Rating Outlook is Stable. K,topStory
RSO,Resource Capital Corp,20160523,BRIEF-Resource Capital external manager to be bought by C-III Capital ,* C-III will assume RSO Management contract from Rexi and will acquire 715 386 shares of RSO common equity currently held by Rexi,topStory
RIO,Rio Tinto Plc,20160523,RPT-COLUMN-China's May iron ore imports stay robust  majors squeeze rivals: Russell ,LAUNCESTON  Australia  May 23 China's imports of iron ore are likely to have maintained their recent strength in May  as top suppliers Australia and Brazil continue to squeeze market share from smaller rivals.,normal
RIO,Rio Tinto Plc,20160523,Column: China's May iron ore imports stay robust  majors squeeze rivals ,LAUNCESTON  Australia China's imports of iron ore are likely to have maintained their recent strength in May  as top suppliers Australia and Brazil continue to squeeze market share from smaller rivals.,normal
RIO,Rio Tinto Plc,20160523,COLUMN-China's May iron ore imports stay robust  majors squeeze rivals: Russell ,LAUNCESTON  Australia  May 23 China's imports of iron ore are likely to have maintained their recent strength in May  as top suppliers Australia and Brazil continue to squeeze market share from smaller rivals.,normal
SB,Safe Bulkers Inc,20160523,BRIEF-Safe Bulkers to amend covenants to its credit facility ,* To amend certain financial covenants to its existing credit facility with an outstanding balance of $145.5 million,topStory
SNY,Sanofi,20160523,FDA staff question usefulness of Sanofi diabetes drugs ,A preliminary review by the U.S. Food and Drug Administration questioned the usefulness of a combination diabetes drug made by Sanofi SA's and said it was unclear whether one component  lixisenatide  contributed to its benefit.,topStory
SNY,Sanofi,20160523,FDA staff question usefulness of Sanofi diabetes drugs ,A preliminary review by the U.S. Food and Drug Administration questioned the usefulness of a combination diabetes drug made by Sanofi SA's and said it was unclear whether one component  lixisenatide  contributed to its benefit.,normal
SNY,Sanofi,20160523,UPDATE 2-FDA staff question usefulness of Sanofi diabetes drugs ,May 23 A preliminary review by the U.S. Food and Drug Administration questioned the usefulness of a combination diabetes drug made by Sanofi SA's and said it was unclear whether one component  lixisenatide  contributed to its benefit.,normal
SNY,Sanofi,20160523,FDA staff question dosing of Sanofi combination diabetes drug ,May 23 A preliminary review by the U.S. Food and Drug Administration questioned whether Sanofi SA's  experimental drug lixisenatide contributed any benefit to a fixed-dose combination diabetes product the company hopes to market.,normal
SNY,Sanofi,20160523,BRIEF-Sanofi says Pascale Witz  executive VP  diabetes & cardiovascular  to leave company on June 1 ,* Sanofi announces changes to executive committee aligned to its strategic roadmap 2020,normal
SDRL,Seadrill Limited,20160523,BRIEF-Seadrill receives over $61 mln from North Atlantic after contract termination ,* Seadrill receives notice of contract cancellation for the west Hercules  which was originally contracted for drilling in Norway with North Atlantic Drilling Ltd,topStory
SSW,Seaspan Corporation,20160523,BRIEF-Seaspan to offer class A common shares ,* Seaspan intends to grant underwriters a 30-day option to purchase up to 750 000 additional common shares,topStory
SSWN,Seaspan Corporation,20160523,BRIEF-Seaspan to offer class A common shares ,* Seaspan intends to grant underwriters a 30-day option to purchase up to 750 000 additional common shares,topStory
SNE,Sony Corp Ord,20160523,UPDATE 3-Madonna  Kesha  Dion rule the stage at emotional Billboard Awards ,May 22 Madonna paid tribute to Prince  Kesha earned a standing ovation for her stirring rendition of "It Ain't Me  Babe" honoring Bob Dylan  and Celine Dion dedicated her Icon award to her late husband at Sunday night's emotion-packed Billboard Music Awards.,normal
SPLP,Steel Partners Holdings LP,20160523,BRIEF-Steel Partners Holdings names Douglas Woodworth CFO ,* Steel Partners Holdings L.P. announces appointment of new chief financial officer,topStory
TSM,Taiwan Semiconductor Manufacturing Company Ltd,20160523,Taiwan stocks hit nearly 3-week high; techs  financials jump ,TAIPEI  May 23 Taiwan stocks rebounded to a nearly-three-week intraday high on Monday  driven by gains in heavyweights such as Taiwan Semiconductor Manufacturing Co (TSMC).,topStory
TGNA,TEGNA Inc,20160523,BRIEF-Gannett to review whether to proceed with bid for Tribune ,* Gannett issues statement regarding all-cash premium offer to acquire Tribune Publishing Company,topStory
TGNA,TEGNA Inc,20160523,BRIEF-Tribune Publishing invites Gannett to conduct review of confidential information ,* "We invite Gannett to begin conducting a review of confidential information" - SEC filing  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),normal
TGNA,TEGNA Inc,20160523,Tribune rejects Gannett's latest offer  gets $70.5 mln investment ,May 23 Tribune Publishing Co  the owner of the Los Angeles Times and the Chicago Tribune  rejected Gannett Co Inc's latest takeover offer but said it would allow Gannett to access some confidential corporate information.,normal
TGNA,TEGNA Inc,20160523,BRIEF-Tribune Publishing rejects revised Gannett takeover proposal ,* Tribune Publishing rejects revised Gannett takeover proposal,normal
TGNA,TEGNA Inc,20160523,BRIEF-Oaktree Capital comments on Tribune Publishing-Gannett deal ,* Believe it incumbent upon tribune publishing's board to establish an independent committee with its own independent advisors,normal
TEVA,Teva Pharmaceutical Industries Limited,20160523,Allergan CEO says company is 'weeks away' from closing Teva deal ,Allergan Plc Chief Executive Brent Saunders said on Monday the company expects to close the $40.5 billion sale of its generic medicines portfolio to Teva Pharmaceutical Industries Ltd in a matter of weeks  opening the door for new acquisitions.,topStory
TEVA,Teva Pharmaceutical Industries Limited,20160523,Allergan CEO says company is 'weeks away' from closing Teva deal ,NEW YORK Allergan Plc  Chief Executive Brent Saunders said on Monday the company expects to close the $40.5 billion sale of its generic medicines portfolio to Teva Pharmaceutical Industries Ltd  in a matter of weeks  opening the door for new acquisitions.,normal
TEVA,Teva Pharmaceutical Industries Limited,20160523,UPDATE 1-Allergan CEO says company is "weeks away" from closing Teva deal ,NEW YORK  May 23 Allergan Plc Chief Executive Brent Saunders said on Monday the company expects to close the $40.5 billion sale of its generic medicines portfolio to Teva Pharmaceutical Industries Ltd in a matter of weeks  opening the door for new acquisitions.,normal
TEVA,Teva Pharmaceutical Industries Limited,20160523,Allergan CEO says company is "weeks away" from closing Teva deal ,May 23 Allergan Inc Chief Executive Brent Saunders said on Monday the company expects to close the $40.5 billion sale of its generic medicines portfolio to Teva Pharmaceutical Industries Ltd in a matter of weeks  opening the door for new acquisitions.,normal
TEVA,Teva Pharmaceutical Industries Limited,20160523,BRIEF-Allergan CEO says company is "weeks away" from closing Teva deal ,* Allergan CEO says company is free to do multibillion dollar deals after Teva transaction closes,normal
TPRE,Third Point Reinsurance Ltd,20160523,UPDATE 1-MOVES-Hedge fund Hutchin Hill hires former Third Point tech and media specialist ,NEW YORK  May 23 Hedge fund Hutchin Hill Capital LP is hiring industry veteran Tim Lash as a portfolio manager to oversee U.S. technology  media  and telecom investments  a source familiar with the firm's plans said on Monday.,topStory
TPRE,Third Point Reinsurance Ltd,20160523,MOVES-Hedge fund Hutchin Hill hires former Third Point TMT specialist ,NEW YORK  May 23 Hedge fund Hutchin Hill Capital LP is hiring industry veteran Tim Lash as a portfolio manager to oversee U.S. technology  media  and telecom investments  a source familiar with the firm's plans said on Monday.,normal
TM,Toyota Motor Corp Ltd Ord,20160523,Toyota recalls 1.6 million U.S. vehicles for Takata air bags ,WASHINGTON Toyota Motor Corp said on Monday it will recall almost 1.6 million additional U.S. vehicles for front passenger side Takata air bag inflators that could rupture.,topStory
TM,Toyota Motor Corp Ltd Ord,20160523,Toyota recalls 1.6 million U.S. vehicles for Takata air bags ,WASHINGTON Toyota Motor Corp  said on Monday it will recall almost 1.6 million additional U.S. vehicles for front passenger side Takata air bag inflators that could rupture.,normal
TM,Toyota Motor Corp Ltd Ord,20160523,Toyota recalls 1.6 million U.S. vehicles for Takata air bags ,WASHINGTON  May 23 Toyota Motor Corp  said on Monday it will recall almost 1.6 million additional U.S. vehicles for front passenger side Takata air bag inflators that could rupture.,normal
TM,Toyota Motor Corp Ltd Ord,20160523,BRIEF-Futaba Industrial to issue new shares to Toyota Motor via private placement for 1 bln yen ,* Says it to issue 19.5 million new shares via private placement to Toyota Motor Corp for 1 bln yen in total from June 8  2016 to May 22  2017,normal
TPH,TRI Pointe Group Inc,20160523,BRIEF-Tri Pointe announces proposed offering of $300 mln of senior notes due 2021 ,* Intends to use proceeds to repay approximately $275 million of borrowings under its $625 million unsecured revolving credit facility,topStory
TRCO,Tribune Media Company,20160523,BRIEF-The CW network and Tribune broadcasting reach long-term affiliation agreement ,* The CW network and Tribune broadcasting reach long-term affiliation agreement,topStory
TSE,Trinseo SA,20160523,BRIEF-Barry Niziolek named EVP and CFO of Trinseo ,* Niziolek was most recently vice president and controller at dupont,topStory
UBS,UBS AG,20160523,UBS cuts "handful" of private bankers in Singapore  HK -sources ,SINGAPORE/HONG KONG  May 23 UBS Group AG  has cut a handful of private bankers from operations in Singapore and Hong Kong in recent weeks including a senior catering for the super rich in Southeast Asia  two people familiar with the matter said.,topStory
VRX,Valeant Pharmaceuticals International Inc,20160523,Valeant CEO Papa plans to lower debt by more than $1.5 billion in 2016 ,NEW YORK Valeant Pharmaceuticals Inc  plans to lower its debt by at least $1.5 billion this year  Chief Executive Officer Joseph Papa said on Monday during his first large meeting with investors since taking the top job three weeks ago.,topStory
VRX,Valeant Pharmaceuticals International Inc,20160523,UPDATE 1-Valeant CEO Papa plans to lower debt by more than $1.5 bln in 2016 ,NEW YORK  May 23 Valeant Pharmaceuticals Inc  plans to lower its debt by at least $1.5 billion this year  Chief Executive Officer Joseph Papa said on Monday during his first large meeting with investors since taking the top job three weeks ago.,normal
VRX,Valeant Pharmaceuticals International Inc,20160523,BRIEF-Valeant says that he has spoken with Congressional representatives ,* Valeant's Papa says there are still a couple of valeant drugs where he needs to work on pricing,normal
VRX,Valeant Pharmaceuticals International Inc,20160523,Valeant's new CEO Papa says there is a lot to work on ,NEW YORK  May 23 Valeant Pharmaceuticals Inc's  Chief Executive Officer Joseph Papa said on Monday that three weeks into the job  he sees there is a lot to work on at the Canadian drugmaker but that he is encouraged by its pipeline of new drugs.,normal
VAR,Varian Medical Systems Inc,20160523,BRIEF-Varian Medical Systems plans to spin off imaging components business ,May 23 Varian Medical Says Expects To Incur An $35 Mln In Charges For Transaction Advisory Services  Assuming Spin,topStory
VSLR,Vivint Solar Inc,20160523,BRIEF-Vivint Solar closes tax equity investment fund with new investor ,* Vivint Solar closes tax equity investment fund with a new investor,topStory
DIS,Walt Disney Company (The),20160523,Walt Disney's Mickey Mouse  animation trove up for auction ,LOS ANGELES From Walt Disney's hand-signed Mickey Mouse doll to his animator's desk and chairs  a trove of the late animation entrepreneur's memorabilia will go up for auction next month and offers a glimpse into the origins of the "mouse house." | Video ,topStory
DIS,Walt Disney Company (The),20160523,BRIEF-Hailun Piano signs agreement for use of Disney characters on its products ,* Says it has signed an agreement with Disney in China to allow the company to use Disney's characters and logo on some of its products,normal
DIS,Walt Disney Company (The),20160523,Walt Disney's Mickey Mouse  animation trove up for auction ,LOS ANGELES  May 23 From Walt Disney's hand-signed Mickey Mouse doll to his animator's desk and chairs  a trove of the late animation entrepreneur's memorabilia will go up for auction next month and offers a glimpse into the origins of the "mouse house.",normal
DIS,Walt Disney Company (The),20160523,Wanda's Wang aims barbs at Disney ahead of Shanghai park opening ,SHANGHAI The billionaire head of China's Wanda Group said rival Walt Disney  faces high costs and other hurdles at its first mainland theme park opening in June  a rare public criticism that underlines rising tension as firms vie for the fast-growing entertainment market.,normal
DIS,Walt Disney Company (The),20160523,Wanda's Wang aims barbs at Disney ahead of Shanghai park opening ,SHANGHAI  May 23 The billionaire head of China's Wanda Group said rival Walt Disney faces high costs and other hurdles at its first mainland theme park opening in June  a rare public criticism that underlines rising tension as firms vie for the fast-growing entertainment market.,normal
WLK,Westlake Chemical Corporation,20160523,BRIEF-Westlake Chemical intends to revise or reaffirm proposal to Axiall ,* Westlake Chemical provides update regarding its proposal to acquire Axiall Corporation,topStory
ZBK,Zions Bancorporation,20160523,BRIEF-Zions announces results of preferred stock tender offers ,* Zions Bancorporation announces expiration and successful results of preferred stock tender offers,topStory
HEB,Hemispherx BioPharma Inc,20160523,BRIEF-Hemispherx Biopharma amends and restates agreement with myTomorrows ,* Hemispherx amends and restates agreement with myTomorrows for the early access program for rintatolimod in Europe,topStory
JRJR,JRjr33 Inc,20160523,BRIEF-Agel names Hasson vice president of international ,* Agel names Hasson vice president of international  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1 646 223 8780),topStory
MLSS,Milestone Scientific Inc,20160523,BRIEF-Milestone Scientific announces board approval of follow-on financing ,* Group will invest an additional $1.7 to $2.0 million in a private placement of unregistered common stock at $2.00 per share  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),topStory
NAVB,Navidea Biopharmaceuticals Inc,20160523,BRIEF-Navidea says received unsolicited offer to refinance CRG loan facility ,* Received an unsolicited offer to refinance entire existing CRG loan facility,topStory
