AXAS,Abraxas Petroleum Corporation,20170120,BRIEF-Abraxas prices 25 mln share offering at $2.40 per share ,* Abraxas Petroleum announces pricing of upsized common stock offering,topStory
RF,Regions Financial Corporation,20170120,BRIEF-Regions Financial Q4 EPS $0.23 ,* Regions reports full year 2016 earnings of $1.1 billion  up 10 percent over the prior year  and earnings per share of $0.87  up 16 percent,normal
RMD,ResMed Inc,20170120,BRIEF-Resmed and BMC/3B Medical settle global litigation ,* Resmed Inc - Settlement did not include an admission of liability or wrongdoing by any party,topStory
REN           ,Resolute Energy Corporation,20170120,BRIEF-Resolute Energy to sell New Mexico oil and gas properties in Lea County for $15 mln ,* Resolute Energy Corp - on Jan 17 unit entered into a purchase and sale agreement to sell New Mexico oil and gas properties in Lea County for  $15 million,topStory
RMP,Rice Midstream Partners LP,20170120,BRIEF-Rice Midstream Partners increases quarterly distribution ,* Says approved a cash distribution of $0.2505 per unit for Q4 2016  an increase of $0.0135 per unit  Source text for Eikon:  Further company coverage:,topStory
RAD,Rite Aid Corporation,20170120,FTC not sold on Walgreens' plan to win nod for Rite Aid deal: Bloomberg ,The U.S. Federal Trade Commission is not satisfied with Walgreens Boots Alliance Inc's  plan to divest stores to win antitrust clearance for its acquisition of Rite Aid Corp   Bloomberg reported  citing people familiar with the matter.,topStory
RAD,Rite Aid Corporation,20170120,UPDATE 2-FTC not sold on Walgreens' plan to win nod for Rite Aid deal-BBG ,Jan 20 The U.S. Federal Trade Commission is not satisfied with Walgreens Boots Alliance Inc's plan to divest stores to win antitrust clearance for its acquisition of Rite Aid Corp  Bloomberg reported  citing people familiar with the matter.,normal
RAD,Rite Aid Corporation,20170120,FTC dissatisfied with Walgreens' plan to win nod for Rite Aid deal-BBG ,Jan 20 The U.S. Federal Trade Commission is not satisfied with Walgreens Boots Alliance Inc's plan to divest stores to win antitrust clearance for its acquisition of Rite Aid Corp  Bloomberg reported on Friday.,normal
RAD,Rite Aid Corporation,20170120,BRIEF-Walgreens' plan to win antitrust nod for Rite Aid deal has not satisfied FTC - Bloomberg ,* Walgreens Boots Alliance's plan to win U.S. antitrust clearance for acquisition of Rite Aid has not satisfied officials at FTC - Bloomberg  citing sources,normal
COL,Rockwell Collins Inc,20170120,Rockwell Collins profit up  but acquisition costs weigh ,SEATTLE  Jan 20 Aviation electronics maker Rockwell Collins Inc reported a 10 percent rise in quarterly profit on Friday  but costs from its acquisition of seat maker B/E Aerospace caused the figure to miss analysts estimates.,topStory
COL,Rockwell Collins Inc,20170120,Production problems were a factor in Zodiac agreeing to takeover-shareholder ,PARIS Recent production problems at Zodiac Aerospace  partially influenced the French seatmaker’s decision to agree to be taken over by aero engines group Safran   a leading Zodiac shareholder said.,normal
RBS,Royal Bank Scotland plc (The),20170120,RBS sells $600 million of shipping loans  Orix among buyers: sources ,LONDON/TOKYO Royal Bank of Scotland  has concluded agreements to sell at least $600 million worth of shipping loans from its portfolio as part of efforts to exit the sector  sources with direct knowledge of the deal told Reuters on Friday.,topStory
RBS,Royal Bank Scotland plc (The),20170120,UPDATE 1-RBS sells $600 million of shipping loans  Orix among buyers - sources ,LONDON/TOKYO  Jan 20 Royal Bank of Scotland  has concluded agreements to sell at least $600 million worth of shipping loans from its portfolio as part of efforts to exit the sector  sources with direct knowledge of the deal told Reuters on Friday.,normal
RBS,Royal Bank Scotland plc (The),20170120,Orix agrees to buy $290 mln of RBS shipping loans -sources ,TOKYO  Jan 20 Japanese financial services firm Orix Corp has agreed to buy $290 million worth of shipping loans from Royal Bank of Scotland  sources with direct knowledge of the deal told Reuters on Friday.,normal
SNY,Sanofi,20170120,Sanofi's M&A misses frustrate some investors in drugmaker ,PARIS/DAVOS  Switzerland For the last year  Sanofi's chief executive has made clear his quest for deals to help revive the fortunes of France's biggest drugmaker.,topStory
SNY,Sanofi,20170120,INSIGHT-Sanofi's M&A misses frustrate some investors in drugmaker ,* Investors growing impatient after it fails to land acquisitions,normal
SLB,Schlumberger NV,20170120,Schlumberger expects international markets recovery in late 2017 ,Schlumberger NV said on Friday that it does not expect a "dramatic" short-term recovery in international markets  compared with North America where shale producers are already ramping up drilling activity.,topStory
SLB,Schlumberger NV,20170120,UPDATE 2-Schlumberger expects international markets recovery in late 2017 ,* Shares fall 1.8 percent   (Adds exec  analyst comments; updates shares),normal
SLB,Schlumberger NV,20170120,BRIEF-Schlumberger says don't expect "dramatic  short-term recovery" in international markets ,* CEO says don't expect "a dramatic  short-term recovery" in international markets - conf call,normal
SLB,Schlumberger NV,20170120,BRIEF-Schlumberger sees oil prices fluctuating at current levels for next several months ,* Says continue to experience payment delays from some customers - conf call,normal
SLB,Schlumberger NV,20170120,BRIEF-Schlumberger NV Q4 EPS $0.27 excluding charges ,* Schlumberger NV - fourth-quarter earnings per share  excluding charges was $0.27,normal
SLB,Schlumberger NV,20170120,Schlumberger posts smaller fourth-quarter loss ,Jan 20 Schlumberger NV  the world's No.1 oilfield services provider  reported a smaller fourth-quarter loss than a year earlier  when it recorded more than $2 billion in restructuring and asset impairment charges.,normal
SLB,Schlumberger NV,20170120,BRIEF-Schlumberger 4th-qtr financial results press release ,Please click on the link below for Schlumberger NV's  quarterly earnings press release:  Source text:,normal
SWM,Schweitzer-Mauduit International Inc,20170120,BRIEF-Schweitzer-Mauduit enters into interest rate swap deal with JPMorgan Chase ,* Schweitzer-Mauduit International Inc - Entered into interest rate swap transaction with JPMorgan Chase for 3-year term on notional amount of $315 million  Source: (http://bit.ly/2jyd5Qp) Further company coverage:,topStory
SITE,SiteOne Landscape Supply Inc,20170120,BRIEF-Siteone Landscape acquires Aspen Valley Landscape ,* Announced today acquisition of Aspen Valley Landscape Supply Inc  Source text for Eikon:  Further company coverage:,topStory
AOS,Smith (AO) Corporation,20170120,BRIEF-A. O. Smith announces 17 percent dividend increase ,* Increases quarterly cash dividend by 17 percent to $0.14 per share,topStory
SNE,Sony Corp Ord,20170120,Paul McCartney sues Sony/ATV for Beatles music rights , ,topStory
SPR,Spirit Aerosystems Holdings Inc,20170120,Exclusive: Spirit AeroSystems mulls sending U.S. supply chain jobs overseas ,SEATTLE Spirit AeroSystems Holdings Inc   a major supplier to aircraft maker Boeing Co   is considering outsourcing up to 85 U.S. supply chain jobs  possibly to a company overseas  according to three people familiar with the plan.,topStory
STO,Statoil ASA,20170120,Statoil says mistakes  lack of maintenance led to Troll  Mongstad accidents ,OSLO Operational mistakes and a lack of maintenance led to near-fatal accidents at Norway's Troll field and at the Mongstad refinery  operator Statoil said on Friday.,topStory
STO,Statoil ASA,20170120,UPDATE 2-Statoil says mistakes  lack of maintenance led to Troll  Mongstad accidents ,* Statoil says bad risk assessment the main cause   (Adds reaction by oil workers' union),normal
STO,Statoil ASA,20170120,BRIEF-North Atlantic Drilling announces $10 mln Statoil rig extension ,* Has been awarded a firm one well extension plus one optional well from Statoil,normal
SYT,Syngenta AG,20170120,ChemChina seeks U.S. anti-trust approval for Syngenta deal ,BEIJING China National Chemical Corp [CNNCC.UL]  or ChemChina  said on Friday it has sought the U.S. anti-trust regulator's approval for its planned $43 billion acquisition of Swiss crop protection and seed group Syngenta AG .,topStory
SYT,Syngenta AG,20170120,UPDATE 1-ChemChina seeks U.S. anti-trust approval for Syngenta deal ,* Pair have only minor product overlaps   (Adds Syngenta comment),normal
SYT,Syngenta AG,20170120,ChemChina seeks U.S. anti-trust approval for Syngenta deal ,BEIJING  Jan 20 China National Chemical Corp  or ChemChina  said on Friday it has sought the U.S. anti-trust regulator's approval for its planned $43 billion acquisition of Swiss crop protection and seed group Syngenta AG.,normal
TSM,Taiwan Semiconductor Manufacturing Company Ltd,20170120,BRIEF-Taiwan Semiconductor Manufacturing orders facility equipment at T$1.03 bln ,* Says it orders a batch of facility equipment at T$1.03 billion in total,topStory
TSM,Taiwan Semiconductor Manufacturing Company Ltd,20170120,UPDATE 2-Taiwan Dec export orders rise for 5th month  but momentum slows ,* Dec orders +6.3 pct y/y  below +8.9 pct Reuters poll forecast,normal
TSM,Taiwan Semiconductor Manufacturing Company Ltd,20170120,BRIEF-Taiwan's TSMC orders equipment for T$1.03 bln ,* Says it orders equipment for T$1.03 billion  ($32.74 million) from M+W High Tech Projects Taiwan Co Ltd  Allis Electric Co Ltd and Chen Yuan Co Ltd,normal
TSM,Taiwan Semiconductor Manufacturing Company Ltd,20170120,Taiwan stocks rebound; techs up ,TAIPEI  Jan 20 Taiwan stocks rebounded on Friday  though market sentiment remained cautious ahead of U.S. President-elect Donald Trump's inauguration  paced by gains in technology shares.,normal
TI,Telecom Italia SPA,20170120,BRIEF-Mediaset CEO says no talks underway with Sky over pay-tv unit ,Jan 20 Mediaset Chief executive Pier Silvio Berlusconi says:,topStory
TFX,Teleflex Incorporated,20170120,BRIEF-Teleflex amends  restates existing credit agreement ,* On Jan 20 amended and restated its existing credit agreement  dated as of July 16  2013- SEC filing,topStory
TDG,Transdigm Group Incorporated,20170120,BRIEF-Transdigm Group CEO Walter Nicholas Howley's 2016 total compensation $18.7 mln vs. $12.7 mln in 2015 ,* Transdigm Group CEO Walter Nicholas Howley's 2016 total compensation $18.7 million versus $12.7 million in 2015 - sec filing  Source text (http://bit.ly/2jg2IzT) Further company coverage:,topStory
UNVR,Univar Inc,20170120,BRIEF-Univar Inc & Univar USA enters first amendment to credit agreement on Jan 19- SEC filing ,* On Jan 19  Univar USA  Univar Inc entered first amendment to credit agreement - SEC filing,topStory
USFD,US Foods Holding Corp,20170120,BRIEF-US Foods Holding files 30 mln share offering by selling stockholders ,* Files for offering of up to 30.0 million shares of co's common stock by the selling stockholders - SEC filing  Source text - http://bit.ly/2jHVwQ7 Further company coverage:,topStory
VLP,Valero Energy Partners LP,20170120,BRIEF-Valero Energy Partners raises quarterly cash distribution by 5.6 pct ,* Valero Energy Partners LP increases quarterly cash distribution by 5.6 percent,topStory
VHI,Valhi Inc,20170120,BRIEF-Valhi names Robert Graham as chairman  CEO ,* Valhi Inc - effective January 20  Bobby D. O'Brien announced his retirement and resignation as chairman of board and chief executive officer,topStory
VZ,Verizon Communications Inc,20170120,Outgoing FCC chair warns against overturning net neutrality ,WASHINGTON  Jan 20 Outgoing U.S. Federal Communications Commission Chairman Tom Wheeler warned Republicans against dismantling the Obama administration's landmark "net neutrality" protections that bar internet service providers from slowing consumer access to web content.,normal
VZA,Verizon Communications Inc,20170120,Outgoing FCC chair warns against overturning net neutrality ,WASHINGTON  Jan 20 Outgoing U.S. Federal Communications Commission Chairman Tom Wheeler warned Republicans against dismantling the Obama administration's landmark "net neutrality" protections that bar internet service providers from slowing consumer access to web content.,normal
WMT,Wal-Mart Stores Inc,20170120,U.S. department stores steady profitability boat even as sales slide ,CHICAGO  Jan 20 U.S. department store chains  hit by slowing sales for more than two years  have used layoffs  store closings and cutbacks to maintain one aspect of stability: profit margins.,normal
WFC,Wells Fargo & Company,20170120,Wells Fargo to merge international business with wholesale banking ,Wells Fargo & Co   the third-largest U.S. bank by assets  said on Thursday it would merge its international business with its wholesale banking unit that serves corporate clients.,topStory
WU,Western Union Company (The),20170120,Fitch: Western Union's 'BBB+' IDR Unaffected by Agreements with DoJ and FTC ,(The following statement was released by the rating agency) CHICAGO  January 20 (Fitch) The Western Union Company's ratings are not affected  by the joint agency settlement reached with the U.S. Department of Justice (DOJ)  and the Federal Trade Commission (FTC)  according to Fitch Ratings. The  agreements relate to activities that primarily occurred over the 2004 to 2012  timeframe.  Western Union  as part of the resolution  will enter into a deferred prosecution  agreement with the DoJ and a c,topStory
WU,Western Union Company (The),20170120,Western Union admits to aiding wire fraud  to pay $586 million ,WASHINGTON Western Union Co   the world's biggest money-transfer company  agreed to pay $586 million and admitted to turning a blind eye as criminals used its service for money laundering and fraud  U.S. authorities said on Thursday.,normal
WLK,Westlake Chemical Corporation,20170120,BRIEF-Westlake Chemical provides statement on final regulations ,* Westlake Chemical Partners LP statement on final regulations relating to its qualifying income activities,topStory
WGO,Winnebago Industries Inc,20170120,BRIEF-Winnebago Industries files for offering of up to 4.6 mln common shares ,* Winnebago Industries Inc - files for offering of up to 4.6 million shares of co's common stock by the selling shareholders  Source text : http://bit.ly/2iUd4o6 Further company coverage:,topStory
CIX,CompX International Inc,20170120,BRIEF-Compx says Bobby O'Brien resigns as chairman of board ,* Compx International - effective Jan 20  2017 Bobby D. O'Brien announced his retirement and resignation as chairman of board of registrant- SEC filing,topStory
NOG,Northern Oil and Gas Inc,20170120,BRIEF-Elliott Associates  affiliates report 6.9 pct passive stake in Northern Oil and Gas ,* Elliott Associates and its affiliates report 6.9 percent passive stake in Northern Oil and Gas Inc as of January 10 - SEC filing  Source: (http://bit.ly/2j3YkpU)  Further company coverage:,topStory
RNN,Rexahn Pharmaceuticals Inc,20170120,BRIEF-Rexahn Pharmaceuticals announced update on safety  efficacy of RX-3117 in ongoing phase IIa clinical trial in metastatic pancreatic cancer ,* Rexahn pharmaceuticals - announced update on safety and efficacy of rx-3117 in an ongoing phase IIa clinical trial in metastatic pancreatic cancer,topStory
XTNT,Xtant Medical Holdings Inc,20170120,BRIEF-Xtant unit  Bacterin International enter into eighth amendment to credit agreement ,* Xtant Medical Holdings -  its unit and Bacterin International entered into eighth amendment to amended and restated credit agreement - SEC filing,topStory
